"Ano","Quantidade de Contribuintes","Número Médio Mensal Contrib","Valor  das Remunerações R$","Faixa de Idade","Estatística Pessoa Física","Sexo"
"2010","495649","366612,66","7477821563,44","30 a 34 anos","Quantidade de Contribuintes","Masculino"
"2010","405201","301470,25","4944262234,81","30 a 34 anos","Quantidade de Contribuintes","Feminino"
"2010","127552","91156,41","1866260352,26","35 a 39 anos","Quantidade de Contribuintes","Masculino"
"2010","147363","107752,41","1434740074,32","35 a 39 anos","Quantidade de Contribuintes","Feminino"
"2010","1","1,00","9464,75","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2010","51137","35623,91","706085234,24","40 a 44 anos","Quantidade de Contribuintes","Masculino"
"2010","79096","57782,75","621010288,57","40 a 44 anos","Quantidade de Contribuintes","Feminino"
"2010","28203","19676,66","436084622,64","45 a 49 anos","Quantidade de Contribuintes","Masculino"
"2010","50620","37255,25","372499766,90","45 a 49 anos","Quantidade de Contribuintes","Feminino"
"2010","15651","10920,16","240683950,08","50 a 54 anos","Quantidade de Contribuintes","Masculino"
"2010","28373","21080,16","211443578,66","50 a 54 anos","Quantidade de Contribuintes","Feminino"
"2010","51195","21465,75","181592186,60","Ignorada","Quantidade de Contribuintes","Ignorado"
"2010","537875","308172,00","2787300962,58","Ignorada","Quantidade de Contribuintes","Ignorado"
"2010","1","0,41","2801,26","Ignorada","Quantidade de Contribuintes","Masculino"
"2010","906","315,66","1865237,57","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2010","580","209,16","1158705,23","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2010","7064","4589,08","112659453,40","55 a 59 anos","Quantidade de Contribuintes","Masculino"
"2010","9748","6834,16","72379174,74","55 a 59 anos","Quantidade de Contribuintes","Feminino"
"2010","3491","2333,50","55598076,84","60 a 64 anos","Quantidade de Contribuintes","Masculino"
"2010","3984","2782,16","31659599,76","60 a 64 anos","Quantidade de Contribuintes","Feminino"
"2010","1137","767,58","15100187,49","65 a 69 anos","Quantidade de Contribuintes","Masculino"
"2010","1154","814,16","8971251,38","65 a 69 anos","Quantidade de Contribuintes","Feminino"
"2010","711","495,08","9660979,25","70 anos e mais","Quantidade de Contribuintes","Masculino"
"2010","735","515,75","6465366,55","70 anos e mais","Quantidade de Contribuintes","Feminino"
"2010","417615","214607,00","1737066014,53","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2010","291548","146431,66","1091423683,66","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2010","11","7,58","124145,03","Até 19 anos","Quantidade de Contribuintes","Ignorado"
"2010","1464419","959749,41","10994548206,06","20 a 24 anos","Quantidade de Contribuintes","Masculino"
"2010","980188","645400,58","6780379395,77","20 a 24 anos","Quantidade de Contribuintes","Feminino"
"2010","35","23,83","209123,06","20 a 24 anos","Quantidade de Contribuintes","Ignorado"
"2010","758281","526007,16","8009860143,26","25 a 29 anos","Quantidade de Contribuintes","Masculino"
"2010","558765","390283,00","5421861590,50","25 a 29 anos","Quantidade de Contribuintes","Feminino"
"2010","8","6,91","71354,77","25 a 29 anos","Quantidade de Contribuintes","Ignorado"
"2010","238697","159548,08","2720449667,64","30 a 34 anos","Quantidade de Contribuintes","Masculino"
"2010","235556","160755,58","2107283081,58","30 a 34 anos","Quantidade de Contribuintes","Feminino"
"2010","1","1,00","10289,57","30 a 34 anos","Quantidade de Contribuintes","Ignorado"
"2010","88910","57196,00","1030289405,25","35 a 39 anos","Quantidade de Contribuintes","Masculino"
"2010","130455","88051,66","932556348,41","35 a 39 anos","Quantidade de Contribuintes","Feminino"
"2010","2","1,91","15852,31","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2010","46740","29457,83","611471832,36","40 a 44 anos","Quantidade de Contribuintes","Masculino"
"2010","81814","55545,00","521231841,03","40 a 44 anos","Quantidade de Contribuintes","Feminino"
"2010","27132","17234,33","375271000,34","45 a 49 anos","Quantidade de Contribuintes","Masculino"
"2010","45467","31103,08","283942960,54","45 a 49 anos","Quantidade de Contribuintes","Feminino"
"2010","1","0,83","8389,83","45 a 49 anos","Quantidade de Contribuintes","Ignorado"
"2010","13834","8897,75","225266162,71","50 a 54 anos","Quantidade de Contribuintes","Masculino"
"2010","21733","14979,75","143985853,48","50 a 54 anos","Quantidade de Contribuintes","Feminino"
"2010","21069","9056,33","68732977,42","Ignorada","Quantidade de Contribuintes","Ignorado"
"2010","14","8,50","198792,10","Ignorada","Quantidade de Contribuintes","Masculino"
"2010","35","25,08","351032,64","Ignorada","Quantidade de Contribuintes","Feminino"
"2010","134193","80256,08","907669996,59","Ignorada","Quantidade de Contribuintes","Ignorado"
"2010","2","0,25","1530,00","Ignorada","Quantidade de Contribuintes","Masculino"
"2010","4","3,50","50233,37","Ignorada","Quantidade de Contribuintes","Feminino"
"2010","345","123,41","731027,73","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2010","282","93,33","482436,85","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2010","185","146,91","953720,40","55 a 59 anos","Quantidade de Contribuintes","Ignorado"
"2010","47471","37415,83","1036500007,55","55 a 59 anos","Quantidade de Contribuintes","Masculino"
"2010","124984","98000,83","1282570903,12","55 a 59 anos","Quantidade de Contribuintes","Feminino"
"2010","10","8,16","254456,48","55 a 59 anos","Quantidade de Contribuintes","Ignorado"
"2010","74","62,58","403945,50","60 a 64 anos","Quantidade de Contribuintes","Ignorado"
"2010","26430","20649,33","418071245,06","60 a 64 anos","Quantidade de Contribuintes","Masculino"
"2010","54752","39809,16","465739370,62","60 a 64 anos","Quantidade de Contribuintes","Feminino"
"2010","4","3,41","96445,69","60 a 64 anos","Quantidade de Contribuintes","Ignorado"
"2010","22","17,00","122890,00","65 a 69 anos","Quantidade de Contribuintes","Ignorado"
"2010","11220","8249,41","167579734,97","65 a 69 anos","Quantidade de Contribuintes","Masculino"
"2010","15261","10771,00","125911237,74","65 a 69 anos","Quantidade de Contribuintes","Feminino"
"2010","1","0,58","3349,00","65 a 69 anos","Quantidade de Contribuintes","Ignorado"
"2010","39","29,83","185130,00","70 anos e mais","Quantidade de Contribuintes","Ignorado"
"2010","7408","5409,25","110057201,16","70 anos e mais","Quantidade de Contribuintes","Masculino"
"2010","8113","5618,66","62890327,86","70 anos e mais","Quantidade de Contribuintes","Feminino"
"2010","12","7,25","56138,98","70 anos e mais","Quantidade de Contribuintes","Ignorado"
"2010","1","1,00","12998,75","Ignorada","Quantidade de Contribuintes","Masculino"
"2010","37","12,00","79362,42","Até 19 anos","Quantidade de Contribuintes","Ignorado"
"2010","204401","101874,50","799317706,43","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2010","153269","73446,66","531089029,38","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2010","97","18,25","155040,18","Até 19 anos","Quantidade de Contribuintes","Ignorado"
"2010","225","123,08","790235,75","20 a 24 anos","Quantidade de Contribuintes","Ignorado"
"2010","612404","380233,16","3958526964,64","20 a 24 anos","Quantidade de Contribuintes","Masculino"
"2010","516849","314105,83","2859710184,57","20 a 24 anos","Quantidade de Contribuintes","Feminino"
"2010","143","30,66","278546,03","20 a 24 anos","Quantidade de Contribuintes","Ignorado"
"2010","316","199,50","1304429,63","25 a 29 anos","Quantidade de Contribuintes","Ignorado"
"2010","441903","308916,58","4771051424,14","25 a 29 anos","Quantidade de Contribuintes","Masculino"
"2010","510692","352478,83","4406661773,70","25 a 29 anos","Quantidade de Contribuintes","Feminino"
"2010","69","18,75","180268,87","25 a 29 anos","Quantidade de Contribuintes","Ignorado"
"2010","380","288,25","1882204,40","30 a 34 anos","Quantidade de Contribuintes","Ignorado"
"2010","360188","271701,58","5625070390,62","30 a 34 anos","Quantidade de Contribuintes","Masculino"
"2010","503170","371734,83","5321881775,91","30 a 34 anos","Quantidade de Contribuintes","Feminino"
"2010","25","8,58","85653,55","30 a 34 anos","Quantidade de Contribuintes","Ignorado"
"2010","437","346,33","2267485,17","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2010","288616","223351,66","5436257882,67","35 a 39 anos","Quantidade de Contribuintes","Masculino"
"2010","433008","329193,08","4822369134,46","35 a 39 anos","Quantidade de Contribuintes","Feminino"
"2010","18","7,91","133655,49","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2010","469","374,83","2447269,21","40 a 44 anos","Quantidade de Contribuintes","Ignorado"
"2010","257239","203208,58","5877412800,22","40 a 44 anos","Quantidade de Contribuintes","Masculino"
"2010","390263","304947,66","4648046622,18","40 a 44 anos","Quantidade de Contribuintes","Feminino"
"2010","10","4,25","36928,26","40 a 44 anos","Quantidade de Contribuintes","Ignorado"
"2010","428","351,41","2278866,07","45 a 49 anos","Quantidade de Contribuintes","Ignorado"
"2010","220779","176763,41","6091936983,44","45 a 49 anos","Quantidade de Contribuintes","Masculino"
"2010","347166","274002,75","4698086671,20","45 a 49 anos","Quantidade de Contribuintes","Feminino"
"2010","15","9,16","137039,66","45 a 49 anos","Quantidade de Contribuintes","Ignorado"
"2010","314","255,75","1652081,10","50 a 54 anos","Quantidade de Contribuintes","Ignorado"
"2010","104412","83624,08","3221656870,41","50 a 54 anos","Quantidade de Contribuintes","Masculino"
"2010","220507","172913,83","2865035825,98","50 a 54 anos","Quantidade de Contribuintes","Feminino"
"2010","13","5,16","73233,73","50 a 54 anos","Quantidade de Contribuintes","Ignorado"
"2011","1589212","885386,83","7763761959,05","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2011","1196332","651215,67","5295878286,16","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2011","5375","1290,17","9903599,33","Até 19 anos","Quantidade de Contribuintes","Ignorado"
"2011","4908208","3349291,17","42671808287,50","20 a 24 anos","Quantidade de Contribuintes","Masculino"
"2011","3680454","2479705,50","27697113376,44","20 a 24 anos","Quantidade de Contribuintes","Feminino"
"2011","9314","2900,33","25017837,15","20 a 24 anos","Quantidade de Contribuintes","Ignorado"
"2011","5884535","4378062,67","76903269925,88","25 a 29 anos","Quantidade de Contribuintes","Masculino"
"2011","4463866","3281998,42","49027129525,38","25 a 29 anos","Quantidade de Contribuintes","Feminino"
"2011","4002","1279,08","11253838,93","25 a 29 anos","Quantidade de Contribuintes","Ignorado"
"2011","5554338","4276504,67","90057051299,00","30 a 34 anos","Quantidade de Contribuintes","Masculino"
"2011","4215230","3195114,67","53614768350,69","30 a 34 anos","Quantidade de Contribuintes","Feminino"
"2011","3245","1584,17","20151236,15","30 a 34 anos","Quantidade de Contribuintes","Ignorado"
"2011","4485259","3498375,50","79223030366,00","35 a 39 anos","Quantidade de Contribuintes","Masculino"
"2011","3433868","2639948,00","43902399474,00","35 a 39 anos","Quantidade de Contribuintes","Feminino"
"2011","4381","2955,08","48034098,31","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2011","3803742","3006042,25","71189135440,63","40 a 44 anos","Quantidade de Contribuintes","Masculino"
"2011","2968302","2321190,92","37337532479,94","40 a 44 anos","Quantidade de Contribuintes","Feminino"
"2011","3503","2529,92","37666399,19","40 a 44 anos","Quantidade de Contribuintes","Ignorado"
"2011","3332296","2664265,08","68122446475,31","45 a 49 anos","Quantidade de Contribuintes","Masculino"
"2011","2652528","2098922,08","34009738411,00","45 a 49 anos","Quantidade de Contribuintes","Feminino"
"2011","2563","1902,25","23157322,65","45 a 49 anos","Quantidade de Contribuintes","Ignorado"
"2011","2585628","2071471,92","56277588475,56","50 a 54 anos","Quantidade de Contribuintes","Masculino"
"2011","2018381","1599885,25","25137168356,25","50 a 54 anos","Quantidade de Contribuintes","Feminino"
"2011","1744","1357,25","15769287,72","50 a 54 anos","Quantidade de Contribuintes","Ignorado"
"2011","1746564","1377032,00","36613952769,50","55 a 59 anos","Quantidade de Contribuintes","Masculino"
"2011","1368682","1090251,08","15641090754,17","55 a 59 anos","Quantidade de Contribuintes","Feminino"
"2011","1175","937,25","11641475,42","55 a 59 anos","Quantidade de Contribuintes","Ignorado"
"2011","939191","725030,42","17571219281,84","60 a 64 anos","Quantidade de Contribuintes","Masculino"
"2011","607909","458695,75","6142765403,79","60 a 64 anos","Quantidade de Contribuintes","Feminino"
"2011","446","350,33","4001427,96","60 a 64 anos","Quantidade de Contribuintes","Ignorado"
"2011","320762","237296,92","5759023048,81","65 a 69 anos","Quantidade de Contribuintes","Masculino"
"2011","177083","132966,83","1815875189,85","65 a 69 anos","Quantidade de Contribuintes","Feminino"
"2011","112","90,08","961997,47","65 a 69 anos","Quantidade de Contribuintes","Ignorado"
"2011","178057","135466,50","3034150889,05","70 anos e mais","Quantidade de Contribuintes","Masculino"
"2011","87905","65189,75","876713680,07","70 anos e mais","Quantidade de Contribuintes","Feminino"
"2011","225","155,17","1859669,72","70 anos e mais","Quantidade de Contribuintes","Ignorado"
"2011","17706","15200,83","269771642,17","Ignorada","Quantidade de Contribuintes","Masculino"
"2011","8925","7539,83","99323316,31","Ignorada","Quantidade de Contribuintes","Feminino"
"2011","1848822","1065768,17","12237385693,88","Ignorada","Quantidade de Contribuintes","Ignorado"
"2012","1733164","984220,75","9489870450,31","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2012","1339284","741461,83","6640773810,61","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2012","6916","1782,08","15352436,60","Até 19 anos","Quantidade de Contribuintes","Ignorado"
"2012","5005925","3458829,83","48451305469,69","20 a 24 anos","Quantidade de Contribuintes","Masculino"
"2012","3832143","2616661,92","32204852081,34","20 a 24 anos","Quantidade de Contribuintes","Feminino"
"2012","17800","5684,83","51870290,45","20 a 24 anos","Quantidade de Contribuintes","Ignorado"
"2012","5870748","4433149,25","86019627624,88","25 a 29 anos","Quantidade de Contribuintes","Masculino"
"2012","4582943","3415605,33","56191113536,75","25 a 29 anos","Quantidade de Contribuintes","Feminino"
"2012","7767","2986,00","28171972,24","25 a 29 anos","Quantidade de Contribuintes","Ignorado"
"2012","5809250","4550739,08","105890837273,50","30 a 34 anos","Quantidade de Contribuintes","Masculino"
"2012","4543457","3497982,92","64849348933,63","30 a 34 anos","Quantidade de Contribuintes","Feminino"
"2012","5370","2540,58","28255744,50","30 a 34 anos","Quantidade de Contribuintes","Ignorado"
"2012","4677836","3714945,33","92884110351,50","35 a 39 anos","Quantidade de Contribuintes","Masculino"
"2012","3695841","2886133,75","53089064287,44","35 a 39 anos","Quantidade de Contribuintes","Feminino"
"2012","5691","3589,08","59157565,55","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2012","3944601","3169673,92","81591477091,00","40 a 44 anos","Quantidade de Contribuintes","Masculino"
"2012","3181529","2526557,67","44614458699,25","40 a 44 anos","Quantidade de Contribuintes","Feminino"
"2012","4550","3140,33","48744710,71","40 a 44 anos","Quantidade de Contribuintes","Ignorado"
"2012","3450220","2806730,92","76789963576,50","45 a 49 anos","Quantidade de Contribuintes","Masculino"
"2012","2847158","2291585,92","40298459132,25","45 a 49 anos","Quantidade de Contribuintes","Feminino"
"2012","3226","2332,08","31684665,75","45 a 49 anos","Quantidade de Contribuintes","Ignorado"
"2012","2725198","2223777,50","64259830883,69","50 a 54 anos","Quantidade de Contribuintes","Masculino"
"2012","2219351","1792237,92","30618464281,09","50 a 54 anos","Quantidade de Contribuintes","Feminino"
"2012","2029","1536,42","19104728,68","50 a 54 anos","Quantidade de Contribuintes","Ignorado"
"2012","1883541","1515587,67","43468166216,38","55 a 59 anos","Quantidade de Contribuintes","Masculino"
"2012","1528013","1239550,42","19482862524,00","55 a 59 anos","Quantidade de Contribuintes","Feminino"
"2012","1365","1068,67","13939791,68","55 a 59 anos","Quantidade de Contribuintes","Ignorado"
"2012","1040848","820384,75","21721200072,78","60 a 64 anos","Quantidade de Contribuintes","Masculino"
"2012","698463","537002,33","7975353220,28","60 a 64 anos","Quantidade de Contribuintes","Feminino"
"2012","462","370,58","4391642,54","60 a 64 anos","Quantidade de Contribuintes","Ignorado"
"2012","363682","273466,00","7299721042,25","65 a 69 anos","Quantidade de Contribuintes","Masculino"
"2012","201603","153811,00","2315898416,10","65 a 69 anos","Quantidade de Contribuintes","Feminino"
"2012","117","89,17","978869,66","65 a 69 anos","Quantidade de Contribuintes","Ignorado"
"2012","193888","149864,25","3687051768,82","70 anos e mais","Quantidade de Contribuintes","Masculino"
"2012","97810","73740,92","1095637178,39","70 anos e mais","Quantidade de Contribuintes","Feminino"
"2012","221","151,92","1892522,76","70 anos e mais","Quantidade de Contribuintes","Ignorado"
"2012","15388","13320,67","262955861,61","Ignorada","Quantidade de Contribuintes","Masculino"
"2012","7546","6351,00","94100417,94","Ignorada","Quantidade de Contribuintes","Feminino"
"2012","1701119","988778,83","13196667510,14","Ignorada","Quantidade de Contribuintes","Ignorado"
"2013","1045176","701456,17","7600863946,49","Até 19 anos","Quantidade de Contribuintes","Masculino"
"2013","813455","536817,50","5404841479,40","Até 19 anos","Quantidade de Contribuintes","Feminino"
"2013","6537","2814,17","28909544,23","Até 19 anos","Quantidade de Contribuintes","Ignorado"
"2013","4589399","3224971,42","49474441293,31","20 a 24 anos","Quantidade de Contribuintes","Masculino"
"2013","3488565","2450529,67","32987968994,91","20 a 24 anos","Quantidade de Contribuintes","Feminino"
"2013","26037","11007,00","122246615,40","20 a 24 anos","Quantidade de Contribuintes","Ignorado"
"2013","5726621","4312172,92","91809646136,00","25 a 29 anos","Quantidade de Contribuintes","Masculino"
"2013","4492636","3365398,83","60570599864,88","25 a 29 anos","Quantidade de Contribuintes","Feminino"
"2013","12856","6315,83","74703025,29","25 a 29 anos","Quantidade de Contribuintes","Ignorado"
"2013","5871895","4589096,00","117815894880,25","30 a 34 anos","Quantidade de Contribuintes","Masculino"
"2013","4632474","3572980,33","72876227748,25","30 a 34 anos","Quantidade de Contribuintes","Feminino"
"2013","7351","3756,92","42341819,89","30 a 34 anos","Quantidade de Contribuintes","Ignorado"
"2013","4860547","3852266,17","106158691662,13","35 a 39 anos","Quantidade de Contribuintes","Masculino"
"2013","3873342","3027480,67","61230876402,81","35 a 39 anos","Quantidade de Contribuintes","Feminino"
"2013","6834","4335,58","70066437,16","35 a 39 anos","Quantidade de Contribuintes","Ignorado"
"2013","4006722","3209280,58","90357408729,00","40 a 44 anos","Quantidade de Contribuintes","Masculino"
"2013","3282761","2607670,67","50390656474,44","40 a 44 anos","Quantidade de Contribuintes","Feminino"
"2013","5379","3712,92","61505084,13","40 a 44 anos","Quantidade de Contribuintes","Ignorado"
"2013","3528307","2862934,08","84034751244,75","45 a 49 anos","Quantidade de Contribuintes","Masculino"
"2013","2963486","2390781,00","45145045808,81","45 a 49 anos","Quantidade de Contribuintes","Feminino"
"2013","3921","2825,67","40254772,33","45 a 49 anos","Quantidade de Contribuintes","Ignorado"
"2013","2853837","2324196,50","71565119031,38","50 a 54 anos","Quantidade de Contribuintes","Masculino"
"2013","2382930","1933420,83","35380921261,63","50 a 54 anos","Quantidade de Contribuintes","Feminino"
"2013","2450","1828,75","23981338,43","50 a 54 anos","Quantidade de Contribuintes","Ignorado"
"2013","2002038","1609839,08","49469726607,69","55 a 59 anos","Quantidade de Contribuintes","Masculino"
"2013","1666803","1357202,67","22988411039,09","55 a 59 anos","Quantidade de Contribuintes","Feminino"
"2013","1495","1139,17","15600052,49","55 a 59 anos","Quantidade de Contribuintes","Ignorado"
"2013","1126610","885564,25","25392229677,84","60 a 64 anos","Quantidade de Contribuintes","Masculino"
"2013","769922","594253,25","9543604111,61","60 a 64 anos","Quantidade de Contribuintes","Feminino"
"2013","524","393,50","4976978,38","60 a 64 anos","Quantidade de Contribuintes","Ignorado"
"2013","404525","301984,67","8798784726,56","65 a 69 anos","Quantidade de Contribuintes","Masculino"
"2013","227028","173247,50","2826707242,93","65 a 69 anos","Quantidade de Contribuintes","Feminino"
"2013","119","94,50","1480242,62","65 a 69 anos","Quantidade de Contribuintes","Ignorado"
"2013","208642","159649,92","4269387908,70","70 anos e mais","Quantidade de Contribuintes","Masculino"
"2013","106494","79879,83","1282758789,05","70 anos e mais","Quantidade de Contribuintes","Feminino"
"2013","220","141,75","1915750,33","70 anos e mais","Quantidade de Contribuintes","Ignorado"
"2013","13489","11657,08","245558969,93","Ignorada","Quantidade de Contribuintes","Masculino"
"2013","6351","5360,25","84105451,14","Ignorada","Quantidade de Contribuintes","Feminino"
"2013","4651703","2282110,25","30349741983,53","Ignorada","Quantidade de Contribuintes","Ignorado"
"-","-","-","-"
